Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,humidity ,,,,,,,
76891,barley,70,40,45,5.64,75.32,22.676,83.67990891,,,,,,,
66759,sweetpotato,90,20,120,4.88,1111.68,28.64818182,81.53893093,,,,,,,
80133,moong,20,40,20,5.44,331.88,35.34666667,85.49997454,,,,,,,
1402,rice,80,40,40,5.54,810.26,29.95636364,82.27282154,,,,,,,
64871,potato,180,60,90,5.08,810.26,29.95636364,78.95371989,,,,,,,
34109,garlic,50,10,60,5.48,1603.2375,22.89090909,87.04405082,,,,,,,
46409,onion,120,60,65,6.16,884.5,27.65454545,81.80738171,,,,,,,
95535,sunflower,50,60,30,5.66,1246.715,22.6,50.59023438,,,,,,,
63799,sweetpotato,90,20,120,4.96,2169.32,23.73636364,81.53893093,,,,,,,
74058,rapeseed,50,40,20,5.16,73.47,23.562,67.94262421,,,,,,,
29238,onion,120,60,65,6.04,1426.3,26.73636364,81.80738171,,,,,,,
93696,rice,80,40,40,5.58,840.46,33.58333333,82.27282154,,,,,,,
7335,rice,80,40,40,5.44,330,29.33333333,82.27282154,,,,,,,
28665,sweetpotato,90,20,120,5.18,1050.245,18.77818182,81.53893093,,,,,,,
39124,maize,80,40,20,5.5,579.75,34.01,65.09224945,,,,,,,
89604,ragi,50,40,20,5.66,207.55,26.43333333,80.86078808,,,,,,,
33561,potato,180,60,90,5.08,421.14,28.50727273,78.95371989,,,,,,,
62602,maize,80,40,20,5.66,579.75,34.01,65.09224945,,,,,,,
11680,maize,80,40,20,5.36,87.2,23.106,65.09224945,,,,,,,
65636,jowar,80,40,40,5.56,1246.715,22.6,83.6912729,,,,,,,
48125,wheat,60,30,30,6.8,75.32,22.676,69.69871028,,,,,,,
40060,jowar,80,40,40,5.48,288.3,25.46,83.6912729,,,,,,,
4878,moong,20,40,20,5.56,654.34,29.26666667,85.49997454,,,,,,,
1045,maize,80,40,20,5.38,87.2,23.106,65.09224945,,,,,,,
33616,rapeseed,50,40,20,4.94,41.3,21.704,67.94262421,,,,,,,
58320,potato,180,60,90,4.98,516.68,27.86666667,78.95371989,,,,,,,
17775,onion,120,60,65,5.9,288.3,25.46,81.80738171,,,,,,,
89207,moong,20,40,20,5.46,607.48,26.36666667,85.49997454,,,,,,,
36920,coriander,10,20,20,6.62,1426.3,26.73636364,85.21199775,,,,,,,
52363,soyabean,20,60,20,5.44,70.11,25.6,48.43839821,,,,,,,
95660,banana,100,75,50,6.58,1603.2375,22.89090909,80.35812258,,,,,,,
81035,moong,20,40,20,5.6,1246.715,22.6,85.49997454,,,,,,,
18353,maize,80,40,20,5.56,1543.76,27.33333333,65.09224945,,,,,,,
75142,soyabean,20,60,20,5.6,207.55,26.43333333,48.43839821,,,,,,,
856,barley,70,40,45,5.58,87.2,23.106,83.67990891,,,,,,,
85004,sweetpotato,90,20,120,5.06,579.75,34.01,81.53893093,,,,,,,
32253,sweetpotato,90,20,120,4.86,2169.32,23.73636364,81.53893093,,,,,,,
35420,papaya,50,50,50,6.16,1111.68,28.64818182,92.40338768,,,,,,,
57643,soyabean,20,60,20,5.6,1151.02,28.03333333,48.43839821,,,,,,,
20670,rice,80,40,40,5.4,490.74,27.6,82.27282154,,,,,,,
7333,rice,80,40,40,5.36,1997.12,27,82.27282154,,,,,,,
5799,wheat,60,30,30,6.12,87.2,23.106,69.69871028,,,,,,,
38453,moong,20,40,20,5.36,770.44,28.68,85.49997454,,,,,,,
13953,maize,80,40,20,5.44,1011.49,30.43,65.09224945,,,,,,,
74515,potato,180,60,90,4.9,1111.68,28.64818182,78.95371989,,,,,,,
30147,rice,80,40,40,5.46,770.44,28.68,82.27282154,,,,,,,
32178,banana,100,75,50,6.36,2169.32,23.73636364,80.35812258,,,,,,,
54866,rapeseed,50,40,20,5.14,75.32,22.676,67.94262421,,,,,,,
94963,rapeseed,50,40,20,5.06,122.42,18.58,67.94262421,,,,,,,
87370,wheat,60,30,30,6.6,41.3,21.704,69.69871028,,,,,,,
7126,rice,80,40,40,5.56,199.2125,21.3,82.27282154,,,,,,,
57665,rapeseed,50,40,20,5.1,94.02,22.38,67.94262421,,,,,,,
40454,moong,20,40,20,5.48,127.68,20.8,85.49997454,,,,,,,
4272,rice,80,40,40,5.44,579.75,34.01,82.27282154,,,,,,,
99158,moong,20,40,20,5.68,34.81,34.66666667,85.49997454,,,,,,,
83377,moong,20,40,20,5.6,510.05,33.37333333,85.49997454,,,,,,,
821,maize,80,40,20,5.34,98.98,34.92333333,65.09224945,,,,,,,
96311,wheat,60,30,30,6.11,73.47,23.562,69.69871028,,,,,,,
77114,onion,120,60,65,6.02,34.81,34.66666667,81.80738171,,,,,,,
69777,potato,180,60,90,5.12,75.32,22.676,78.95371989,,,,,,,
12885,ragi,50,40,20,5.36,1246.715,22.6,80.86078808,,,,,,,
65237,potato,180,60,90,5,1098.26,15.5,78.95371989,,,,,,,
78939,sweetpotato,90,20,120,5.18,2169.32,23.73636364,81.53893093,,,,,,,
77759,horsegram,20,60,20,5.98,1110.78,25.66666667,53.04408395,,,,,,,
5309,turmeric,25,60,100,5.12,2169.32,23.73636364,80.86305427,,,,,,,
77587,rapeseed,50,40,20,4.96,75.32,22.676,67.94262421,,,,,,,
98988,maize,80,40,20,5.68,579.75,34.01,65.09224945,,,,,,,
35471,rapeseed,50,40,20,4.96,73.47,23.562,67.94262421,,,,,,,
15217,rice,80,40,40,5.64,167.38,23.56,82.27282154,,,,,,,
71100,moong,20,40,20,5.42,127.68,20.8,85.49997454,,,,,,,
22128,horsegram,20,60,20,6.16,1145.22,28.5,53.04408395,,,,,,,
58662,sunflower,50,60,30,5.5,157.31,25.83333333,50.59023438,,,,,,,
60296,soyabean,20,60,20,5.46,235.4251,26.64666667,48.43839821,,,,,,,
18685,rice,80,40,40,5.34,840.46,33.58333333,82.27282154,,,,,,,
56236,rice,80,40,40,5.42,288.3,25.46,82.27282154,,,,,,,
51378,maize,80,40,20,5.38,1246.715,22.6,65.09224945,,,,,,,
84311,wheat,60,30,30,6.12,75.32,22.676,69.69871028,,,,,,,
89751,rapeseed,50,40,20,5.14,167.38,23.56,67.94262421,,,,,,,
34150,ragi,50,40,20,5.62,1246.715,22.6,80.86078808,,,,,,,
41350,sunflower,50,60,30,5.64,840.46,33.58333333,50.59023438,,,,,,,
59680,soyabean,20,60,20,5.38,1011.49,30.43,48.43839821,,,,,,,
70286,horsegram,20,60,20,5.88,1110.78,25.66666667,53.04408395,,,,,,,
67550,potato,180,60,90,5.1,207.55,26.43333333,78.95371989,,,,,,,
6925,soyabean,20,60,20,5.38,1246.715,22.6,48.43839821,,,,,,,
23910,rapeseed,50,40,20,4.94,75.32,22.676,67.94262421,,,,,,,
90378,potato,180,60,90,4.92,556.2,28.54545455,78.95371989,,,,,,,
55758,moong,20,40,20,5.6,131.18,23.13333333,85.49997454,,,,,,,
32941,coriander,10,20,20,6.58,1026.64,29.18636364,85.21199775,,,,,,,
19160,turmeric,25,60,100,5.06,1299.26,26.51818182,80.86305427,,,,,,,
32090,sweetpotato,90,20,120,5.14,2169.32,23.73636364,81.53893093,,,,,,,
58709,jowar,80,40,40,5.42,199.2125,21.3,83.6912729,,,,,,,
76628,rice,80,40,40,5.32,770.44,28.68,82.27282154,,,,,,,
93728,rapeseed,50,40,20,4.94,87.2,23.106,67.94262421,,,,,,,
7748,cotton,120,40,20,5.68,607.48,26.36666667,79.84347425,,,,,,,
71789,ragi,50,40,20,5.68,840.46,33.58333333,80.86078808,,,,,,,
84888,sweetpotato,90,20,120,4.96,579.75,34.01,81.53893093,,,,,,,
50205,coriander,10,20,20,6.32,1299.26,26.51818182,85.21199775,,,,,,,
48361,rice,80,40,40,5.56,1110.78,25.66666667,82.27282154,,,,,,,
40333,moong,20,40,20,5.62,654.34,29.26666667,85.49997454,,,,,,,
98279,horsegram,20,60,20,5.9,297.66,29.56666667,53.04408395,,,,,,,
65741,sunflower,50,60,30,5.44,199.2125,21.3,50.59023438,,,,,,,
87533,onion,120,60,65,5.82,157.31,25.83333333,81.80738171,,,,,,,
59915,moong,20,40,20,5.56,1011.49,30.43,85.49997454,,,,,,,
42714,sunflower,50,60,30,5.42,199.2125,21.3,50.59023438,,,,,,,
12469,wheat,60,30,30,6.3,15.34,27.276,69.69871028,,,,,,,
17172,wheat,60,30,30,6.4,75.32,22.676,69.69871028,,,,,,,
77307,rapeseed,50,40,20,4.96,75.32,22.676,67.94262421,,,,,,,
35679,coriander,10,20,20,6.54,1111.68,28.64818182,85.21199775,,,,,,,
77128,moong,20,40,20,5.58,34.81,34.66666667,85.49997454,,,,,,,
31470,horsegram,20,60,20,5.96,654.34,29.26666667,53.04408395,,,,,,,
84369,sweetpotato,90,20,120,5.16,579.75,34.01,81.53893093,,,,,,,
41675,wheat,60,30,30,6.6,94.02,22.38,69.69871028,,,,,,,
38819,potato,180,60,90,4.86,689.88,29.03727273,78.95371989,,,,,,,
76798,sunflower,50,60,30,5.5,34.81,34.66666667,50.59023438,,,,,,,
5711,jute,80,40,40,5.64,840.46,33.58333333,79.63986421,,,,,,,
35616,coriander,10,20,20,6.32,1111.68,28.64818182,85.21199775,,,,,,,
76305,moong,20,40,20,5.68,884.5,27.65454545,85.49997454,,,,,,,
95569,rice,80,40,40,5.66,157.31,25.83333333,82.27282154,,,,,,,
73364,banana,100,75,50,6.56,1603.2375,22.89090909,80.35812258,,,,,,,
575,onion,120,60,65,5.9,2169.32,23.73636364,81.80738171,,,,,,,
80345,soyabean,20,60,20,5.58,664.94,22.03333333,48.43839821,,,,,,,
1572,ragi,50,40,20,5.6,1246.715,22.6,80.86078808,,,,,,,
8020,rice,80,40,40,5.44,37.09,27.96666667,82.27282154,,,,,,,
47737,onion,120,60,65,6.14,34.81,34.66666667,81.80738171,,,,,,,
86149,sweetpotato,90,20,120,5.02,2169.32,23.73636364,81.53893093,,,,,,,
43842,tomato,100,40,90,6.02,1111.68,28.64818182,82.91064414,,,,,,,
73894,rice,80,40,40,5.6,330,29.33333333,82.27282154,,,,,,,
27581,rice,80,40,40,5.66,1997.12,27,82.27282154,,,,,,,
84235,garlic,50,10,60,5.42,75.32,22.676,87.04405082,,,,,,,
34061,grapes,20,125,200,4.04,1603.2375,22.89090909,81.87522752,,,,,,,
76080,rice,80,40,40,5.62,1875.6,20.1,82.27282154,,,,,,,
20070,jowar,80,40,40,5.58,1246.715,22.6,83.6912729,,,,,,,
46299,wheat,60,30,30,6.8,19.38,22.766,69.69871028,,,,,,,
1230,rice,80,40,40,5.42,98.98,34.92333333,82.27282154,,,,,,,
35113,ladyfinger,80,10,40,6.62,1111.68,28.64818182,80.7869138,,,,,,,
10926,horsegram,20,60,20,5.84,152.54,22.28,53.04408395,,,,,,,
52049,cotton,120,40,20,5.58,1011.49,30.43,79.84347425,,,,,,,
15323,cotton,120,40,20,5.62,1145.22,28.5,79.84347425,,,,,,,
14555,jowar,80,40,40,5.46,70.11,25.6,83.6912729,,,,,,,
70431,wheat,60,30,30,6.5,152.54,22.28,69.69871028,,,,,,,
44509,cotton,120,40,20,5.38,607.48,26.36666667,79.84347425,,,,,,,
89273,sunflower,50,60,30,5.34,607.48,26.36666667,50.59023438,,,,,,,
50992,moong,20,40,20,5.34,1246.715,22.6,85.49997454,,,,,,,
57362,coriander,10,20,20,6.52,1026.64,29.18636364,85.21199775,,,,,,,
64117,moong,20,40,20,5.52,98.98,34.92333333,85.49997454,,,,,,,
12621,maize,80,40,20,5.38,331.88,35.34666667,65.09224945,,,,,,,
17052,maize,80,40,20,5.58,579.75,34.01,65.09224945,,,,,,,
23751,moong,20,40,20,5.52,579.75,34.01,85.49997454,,,,,,,
27715,rice,80,40,40,5.5,1011.49,30.43,82.27282154,,,,,,,
5040,rice,80,40,40,5.54,1712.66,11.2,82.27282154,,,,,,,
68100,barley,70,40,45,5.62,19.38,22.766,83.67990891,,,,,,,
23515,moong,20,40,20,5.4,75.32,22.676,85.49997454,,,,,,,
21915,rice,80,40,40,5.5,167.38,23.56,82.27282154,,,,,,,
73037,soyabean,20,60,20,5.68,1246.715,22.6,48.43839821,,,,,,,
46087,barley,70,40,45,5.58,19.38,22.766,83.67990891,,,,,,,
11863,maize,80,40,20,5.56,840.46,33.58333333,65.09224945,,,,,,,
42116,rice,80,40,40,5.38,331.88,35.34666667,82.27282154,,,,,,,
52450,jowar,80,40,40,5.4,607.48,26.36666667,83.6912729,,,,,,,
22138,garlic,50,10,60,5.62,1426.3,26.73636364,87.04405082,,,,,,,
99051,potato,180,60,90,5.04,75.32,22.676,78.95371989,,,,,,,
10324,rapeseed,50,40,20,5.18,75.32,22.676,67.94262421,,,,,,,
63586,rice,80,40,40,5.4,1712.66,11.2,82.27282154,,,,,,,
8285,rice,80,40,40,5.54,167.38,23.56,82.27282154,,,,,,,
47349,moong,20,40,20,5.46,579.75,34.01,85.49997454,,,,,,,
45367,rapeseed,50,40,20,4.94,167.38,23.56,67.94262421,,,,,,,
83539,banana,100,75,50,6.36,884.5,27.65454545,80.35812258,,,,,,,
44618,wheat,60,30,30,6.3,70.11,25.6,69.69871028,,,,,,,
99626,moong,20,40,20,5.68,182.5,29.2,85.49997454,,,,,,,
25620,rice,80,40,40,5.48,840.46,33.58333333,82.27282154,,,,,,,
278,onion,120,60,65,5.84,2169.32,23.73636364,81.80738171,,,,,,,
19767,barley,70,40,45,5.38,41.3,21.704,83.67990891,,,,,,,
93766,maize,80,40,20,5.66,87.2,23.106,65.09224945,,,,,,,
61395,sweetpotato,90,20,120,5.12,884.5,27.65454545,81.53893093,,,,,,,
64424,maize,80,40,20,5.34,98.98,34.92333333,65.09224945,,,,,,,
6234,garlic,50,10,60,5.34,810.26,29.95636364,87.04405082,,,,,,,
17906,onion,120,60,65,6.06,654.34,29.26666667,81.80738171,,,,,,,
69897,rice,80,40,40,5.32,579.75,34.01,82.27282154,,,,,,,
74880,wheat,60,30,30,7,70.11,25.6,69.69871028,,,,,,,
47416,barley,70,40,45,5.32,75.32,22.676,83.67990891,,,,,,,
83776,maize,80,40,20,5.5,884.5,27.65454545,65.09224945,,,,,,,
45446,rice,80,40,40,5.4,1145.22,28.5,82.27282154,,,,,,,
66587,turmeric,25,60,100,4.84,1111.68,28.64818182,80.86305427,,,,,,,
76168,banana,100,75,50,6.64,884.5,27.65454545,80.35812258,,,,,,,
4891,moong,20,40,20,5.52,654.34,29.26666667,85.49997454,,,,,,,
58377,rice,80,40,40,5.46,976.06,25.66666667,82.27282154,,,,,,,
32927,horsegram,20,60,20,6.02,840.46,33.58333333,53.04408395,,,,,,,
29718,onion,120,60,65,5.84,556.2,28.54545455,81.80738171,,,,,,,
34915,pineapple,160,40,120,6.48,2817.86,27.90909091,82.35223047,,,,,,,
65387,wheat,60,30,30,6.5,122.42,18.58,69.69871028,,,,,,,
24445,rice,80,40,40,5.4,182.5,29.2,82.27282154,,,,,,,
85313,barley,70,40,45,5.58,169.82,14.6,83.67990891,,,,,,,
79243,moong,20,40,20,5.36,98.98,34.92333333,85.49997454,,,,,,,
55462,onion,120,60,65,5.82,689.88,29.03727273,81.80738171,,,,,,,
43535,sweetpotato,90,20,120,5.1,1111.68,28.64818182,81.53893093,,,,,,,
82196,rice,80,40,40,5.5,607.48,26.36666667,82.27282154,,,,,,,
2104,maize,80,40,20,5.58,1011.49,30.43,65.09224945,,,,,,,
9420,banana,100,75,50,6.44,884.5,27.65454545,80.35812258,,,,,,,
98323,moong,20,40,20,5.44,98.94,25.574,85.49997454,,,,,,,
41035,moong,20,40,20,5.42,840.46,33.58333333,85.49997454,,,,,,,
8700,horsegram,20,60,20,5.92,167.38,23.56,53.04408395,,,,,,,
21004,rapeseed,50,40,20,5.02,73.47,23.562,67.94262421,,,,,,,
92728,horsegram,20,60,20,6.12,152.54,22.28,53.04408395,,,,,,,
50923,jowar,80,40,40,5.44,199.2125,21.3,83.6912729,,,,,,,
89577,ragi,50,40,20,5.44,207.55,26.43333333,80.86078808,,,,,,,
17840,rice,80,40,40,5.5,654.34,29.26666667,82.27282154,,,,,,,
77389,rapeseed,50,40,20,5.16,75.32,22.676,67.94262421,,,,,,,
30939,maize,80,40,20,5.66,75.32,22.676,65.09224945,,,,,,,
55394,onion,120,60,65,5.82,689.88,29.03727273,81.80738171,,,,,,,
89380,maize,80,40,20,5.6,607.48,26.36666667,65.09224945,,,,,,,
25174,sweetpotato,90,20,120,5.12,2169.32,23.73636364,81.53893093,,,,,,,
75149,ragi,50,40,20,5.52,1145.22,28.5,80.86078808,,,,,,,
96093,garlic,50,10,60,5.64,1111.68,28.64818182,87.04405082,,,,,,,
57393,maize,80,40,20,5.64,98.98,34.92333333,65.09224945,,,,,,,
12036,maize,80,40,20,5.46,98.98,34.92333333,65.09224945,,,,,,,
928,onion,120,60,65,5.92,1026.64,29.18636364,81.80738171,,,,,,,
42934,maize,80,40,20,5.38,199.2125,21.3,65.09224945,,,,,,,
20763,cotton,120,40,20,5.44,1011.49,30.43,79.84347425,,,,,,,
8638,rice,80,40,40,5.68,113.7,30.26666667,82.27282154,,,,,,,
2174,wheat,60,30,30,6.12,70.11,25.6,69.69871028,,,,,,,
13370,cotton,120,40,20,5.36,1246.715,22.6,79.84347425,,,,,,,
1718,horsegram,20,60,20,6.08,199.2125,21.3,53.04408395,,,,,,,
15741,rapeseed,50,40,20,5.16,19.38,22.766,67.94262421,,,,,,,
7077,maize,80,40,20,5.34,199.2125,21.3,65.09224945,,,,,,,
69999,maize,80,40,20,5.44,579.75,34.01,65.09224945,,,,,,,
81901,potato,180,60,90,4.82,1111.68,28.64818182,78.95371989,,,,,,,
54069,jowar,80,40,40,5.4,510.05,33.37333333,83.6912729,,,,,,,
49026,rice,80,40,40,5.6,1712.66,11.2,82.27282154,,,,,,,
70946,blackpepper,100,60,50,4.96,2169.32,23.73636364,80.74631724,,,,,,,
75658,rice,80,40,40,5.66,411.52,34.73,82.27282154,,,,,,,
72520,barley,70,40,45,5.62,41.3,21.704,83.67990891,,,,,,,
54405,maize,80,40,20,5.5,297.66,29.56666667,65.09224945,,,,,,,
86574,moong,20,40,20,5.38,98.98,34.92333333,85.49997454,,,,,,,
17091,cotton,120,40,20,5.42,579.75,34.01,79.84347425,,,,,,,
53133,coriander,10,20,20,6.6,1426.3,26.73636364,85.21199775,,,,,,,
29182,potato,180,60,90,5.1,1426.3,26.73636364,78.95371989,,,,,,,
73443,rice,80,40,40,5.36,157.31,25.83333333,82.27282154,,,,,,,
20775,onion,120,60,65,5.82,1111.68,28.64818182,81.80738171,,,,,,,
49883,potato,180,60,90,5,1026.64,29.18636364,78.95371989,,,,,,,
10723,onion,120,60,65,5.82,689.88,29.03727273,81.80738171,,,,,,,
90449,rice,80,40,40,5.54,510.05,33.37333333,82.27282154,,,,,,,
80782,moong,20,40,20,5.48,199.2125,21.3,85.49997454,,,,,,,
69054,moong,20,40,20,5.4,98.94,25.574,85.49997454,,,,,,,
12650,onion,120,60,65,6.08,421.14,28.50727273,81.80738171,,,,,,,
94358,sweetpotato,90,20,120,5.14,1299.26,26.51818182,81.53893093,,,,,,,
81834,jowar,80,40,40,5.64,1011.49,30.43,83.6912729,,,,,,,
64058,jute,80,40,40,5.66,840.46,33.58333333,79.63986421,,,,,,,
17691,rice,80,40,40,5.62,152.54,22.28,82.27282154,,,,,,,
2280,maize,80,40,20,5.52,607.48,26.36666667,65.09224945,,,,,,,
2787,ragi,50,40,20,5.36,1145.22,28.5,80.86078808,,,,,,,
85930,maize,80,40,20,5.48,1712.66,11.2,65.09224945,,,,,,,
89145,wheat,60,30,30,6.9,70.11,25.6,69.69871028,,,,,,,
13799,coriander,10,20,20,6.32,1111.68,28.64818182,85.21199775,,,,,,,
66426,wheat,60,30,30,6.4,73.47,23.562,69.69871028,,,,,,,
11250,horsegram,20,60,20,5.84,288.3,25.46,53.04408395,,,,,,,
67652,moong,20,40,20,5.56,167.38,23.56,85.49997454,,,,,,,
67018,sunflower,50,60,30,5.6,70.11,25.6,50.59023438,,,,,,,
10530,maize,80,40,20,5.58,34.81,34.66666667,65.09224945,,,,,,,
29634,rice,80,40,40,5.64,510.05,33.37333333,82.27282154,,,,,,,
97753,potato,180,60,90,4.94,556.2,28.54545455,78.95371989,,,,,,,
57455,barley,70,40,45,5.62,87.2,23.106,83.67990891,,,,,,,
17337,wheat,60,30,30,6.5,75.32,22.676,69.69871028,,,,,,,
63694,sweetpotato,90,20,120,5,2169.32,23.73636364,81.53893093,,,,,,,
79333,barley,70,40,45,5.44,87.2,23.106,83.67990891,,,,,,,
89870,maize,80,40,20,5.64,1145.22,28.5,65.09224945,,,,,,,
75032,rice,80,40,40,5.42,235.4251,26.64666667,82.27282154,,,,,,,
19527,banana,100,75,50,6.32,810.26,29.95636364,80.35812258,,,,,,,
4151,wheat,60,30,30,6.11,75.32,22.676,69.69871028,,,,,,,
8257,wheat,60,30,30,6.3,70.598,18.92,69.69871028,,,,,,,
35876,rapeseed,50,40,20,4.88,73.47,23.562,67.94262421,,,,,,,
58189,barley,70,40,45,5.38,240.1,10.38,83.67990891,,,,,,,
54035,soyabean,20,60,20,5.36,510.05,33.37333333,48.43839821,,,,,,,
50180,jowar,80,40,40,5.38,1151.02,28.03333333,83.6912729,,,,,,,
4103,maize,80,40,20,5.38,579.75,34.01,65.09224945,,,,,,,
573,rice,80,40,40,5.32,497.88,25.03333333,82.27282154,,,,,,,
83080,rice,80,40,40,5.48,411.52,34.73,82.27282154,,,,,,,
13768,jowar,80,40,40,5.44,73.47,23.562,83.6912729,,,,,,,
46019,moong,20,40,20,5.54,510.05,33.37333333,85.49997454,,,,,,,
38781,rice,80,40,40,5.5,579.75,34.01,82.27282154,,,,,,,
50404,potato,180,60,90,5.06,810.26,29.95636364,78.95371989,,,,,,,
49006,rice,80,40,40,5.52,1712.66,11.2,82.27282154,,,,,,,
48999,maize,80,40,20,5.6,1712.66,11.2,65.09224945,,,,,,,
28441,jowar,80,40,40,5.42,607.48,26.36666667,83.6912729,,,,,,,
28945,moong,20,40,20,5.34,1145.22,28.5,85.49997454,,,,,,,
96514,rice,80,40,40,5.6,1011.49,30.43,82.27282154,,,,,,,
77902,rice,80,40,40,5.64,182.5,29.2,82.27282154,,,,,,,
14317,wheat,60,30,30,6.5,70.11,25.6,69.69871028,,,,,,,
27466,horsegram,20,60,20,6.1,199.2125,21.3,53.04408395,,,,,,,
43936,cotton,120,40,20,5.66,1011.49,30.43,79.84347425,,,,,,,
57969,rapeseed,50,40,20,5.06,15.34,27.276,67.94262421,,,,,,,
30598,wheat,60,30,30,6.6,75.32,22.676,69.69871028,,,,,,,
36048,rice,80,40,40,5.44,37.09,27.96666667,82.27282154,,,,,,,
24788,maize,80,40,20,5.66,654.34,29.26666667,65.09224945,,,,,,,
51685,onion,120,60,65,6.1,1111.68,28.64818182,81.80738171,,,,,,,
14967,jute,80,40,40,5.56,1145.22,28.5,79.63986421,,,,,,,
35796,banana,100,75,50,6.34,1111.68,28.64818182,80.35812258,,,,,,,
78383,maize,80,40,20,5.34,654.34,29.26666667,65.09224945,,,,,,,
93262,blackpepper,100,60,50,5.08,2169.32,23.73636364,80.74631724,,,,,,,
31464,papaya,50,50,50,6.16,1037.32,28.08181818,92.40338768,,,,,,,
97099,rice,80,40,40,5.52,207.55,26.43333333,82.27282154,,,,,,,
81824,soyabean,20,60,20,5.48,1011.49,30.43,48.43839821,,,,,,,
28839,rapeseed,50,40,20,4.9,70.598,18.92,67.94262421,,,,,,,
60266,cotton,120,40,20,5.46,423.745,22.07,79.84347425,,,,,,,
88871,barley,70,40,45,5.32,1111.68,28.64818182,83.67990891,,,,,,,
40740,rice,80,40,40,5.68,1543.76,27.33333333,82.27282154,,,,,,,
64830,banana,100,75,50,6.68,810.26,29.95636364,80.35812258,,,,,,,
80898,wheat,60,30,30,6.1,199.2125,21.3,69.69871028,,,,,,,
13108,rice,80,40,40,5.56,199.2125,21.3,82.27282154,,,,,,,
49928,barley,70,40,45,5.56,87.2,23.106,83.67990891,,,,,,,
96693,maize,80,40,20,5.32,70.11,25.6,65.09224945,,,,,,,
63664,turmeric,25,60,100,4.84,2169.32,23.73636364,80.86305427,,,,,,,
57370,maize,80,40,20,5.68,840.46,33.58333333,65.09224945,,,,,,,
50327,potato,180,60,90,4.9,810.26,29.95636364,78.95371989,,,,,,,
47735,maize,80,40,20,5.48,34.81,34.66666667,65.09224945,,,,,,,
96164,jowar,80,40,40,5.4,1011.49,30.43,83.6912729,,,,,,,
78742,blackpepper,100,60,50,5.14,2169.32,23.73636364,80.74631724,,,,,,,
19554,cotton,120,40,20,5.42,790.98,30.61666667,79.84347425,,,,,,,
48221,maize,80,40,20,5.52,34.81,34.66666667,65.09224945,,,,,,,
71072,rice,80,40,40,5.6,497.88,25.03333333,82.27282154,,,,,,,
15347,jowar,80,40,40,5.4,1145.22,28.5,83.6912729,,,,,,,
33207,banana,100,75,50,6.46,1299.26,26.51818182,80.35812258,,,,,,,
33507,onion,120,60,65,6.1,421.14,28.50727273,81.80738171,,,,,,,
83760,moong,20,40,20,5.44,884.5,27.65454545,85.49997454,,,,,,,
16393,rice,80,40,40,5.4,297.66,29.56666667,82.27282154,,,,,,,
73783,rice,80,40,40,5.5,1997.12,27,82.27282154,,,,,,,
28056,banana,100,75,50,6.44,1111.68,28.64818182,80.35812258,,,,,,,
88651,jowar,80,40,40,5.34,73.47,23.562,83.6912729,,,,,,,
47811,rice,80,40,40,5.52,579.75,34.01,82.27282154,,,,,,,
78496,potato,180,60,90,5.02,2569.52,4.9,78.95371989,,,,,,,
55997,rice,80,40,40,5.68,1166.94,28.33333333,82.27282154,,,,,,,
60246,banana,100,75,50,6.56,1050.245,18.77818182,80.35812258,,,,,,,
55524,rice,80,40,40,5.4,579.75,34.01,82.27282154,,,,,,,
36216,pineapple,160,40,120,6.52,1350.025,26.01818182,82.35223047,,,,,,,
38354,brinjal,80,15,40,6.64,942.8,28.99454545,80.74756245,,,,,,,
92343,soyabean,20,60,20,5.44,1110.78,25.66666667,48.43839821,,,,,,,
63334,jowar,80,40,40,5.48,288.3,25.46,83.6912729,,,,,,,
33836,wheat,60,30,30,6.9,293.36,14.7,69.69871028,,,,,,,
46036,soyabean,20,60,20,5.54,510.05,33.37333333,48.43839821,,,,,,,
114,moong,20,40,20,5.68,288.3,25.46,85.49997454,,,,,,,
67578,moong,20,40,20,5.34,207.55,26.43333333,85.49997454,,,,,,,
40169,mango,20,20,30,4.84,1037.32,28.08181818,50.1565727,,,,,,,
16301,cardamom,75,75,150,5.08,884.5,27.65454545,83.00331663,,,,,,,
48553,potato,180,60,90,5.04,1501.98,25.81818182,78.95371989,,,,,,,
1570,horsegram,20,60,20,5.84,1246.715,22.6,53.04408395,,,,,,,
44288,jowar,80,40,40,5.62,73.47,23.562,83.6912729,,,,,,,
833,jowar,80,40,40,5.38,840.46,33.58333333,83.6912729,,,,,,,
66949,jute,80,40,40,5.32,1011.49,30.43,79.63986421,,,,,,,
53200,garlic,50,10,60,5.56,1426.3,26.73636364,87.04405082,,,,,,,
71514,garlic,50,10,60,5.52,1026.64,29.18636364,87.04405082,,,,,,,
54731,moong,20,40,20,5.5,770.44,28.68,85.49997454,,,,,,,
47051,sunflower,50,60,30,5.36,297.66,29.56666667,50.59023438,,,,,,,
70493,rice,80,40,40,5.46,1166.94,28.33333333,82.27282154,,,,,,,
54179,onion,120,60,65,6.08,884.5,27.65454545,81.80738171,,,,,,,
12622,moong,20,40,20,5.56,331.88,35.34666667,85.49997454,,,,,,,
5998,maize,80,40,20,5.58,98.98,34.92333333,65.09224945,,,,,,,
82739,maize,80,40,20,5.52,1145.22,28.5,65.09224945,,,,,,,
2180,rice,80,40,40,5.42,607.48,26.36666667,82.27282154,,,,,,,
